title,video_id,channel_title,publish_time,description,tags,category_id,view_count,like_count,comment_count,duration,definition,privacy_status
Toddlers and Tiaras - Brenna wins! (All Around The World Pageant) [PART 4],b0_mJSOAQJE,ToddlersNTiarasTapes,2013-07-17T18:51:21Z,All rights belong to TLC.,"toddlers and tiaras,tnt,t&t,tlc,brenna,brenna gaskin,brat,bratty child,wins,win,winning,big win,ultimate grand supreme,ultimate,big winner,money,crowns,sashes,beauty pageants,child beauty pageants,child pageants,pageantry,happy,confident,sassy,working hard,hard work,victory,hot air ballon,air ballon,air ballon ride,all around the world,all around the world pageant,running,get it girl,get out,waving,winning money,top of her game,at the top",24,5533260,15922,3832,PT2M41S,sd,public
Makenzie from Toddlers and Tiaras,p3wXyyE4_m0,elkeras,2010-06-07T02:48:20Z,"Makenzie from ""Le Maison de Paris Pageant"" episode of Toddlers and Tiaras","makenzie,mckenzie,mackenzie,toddlers,tiaras,ni-ni",24,5145456,14783,7451,PT6M52S,sd,public
Toddlers and Tiaras - Cage flips and splits! (Las Vegas: LalapaZOOza Pageant) PART 3,T3gZlujLoFk,ToddlersNTiarasTapes,2013-09-20T09:26:10Z,"All rights belong to TLC.
Let me know if there's any scene from Toddlers & Tiaras you want me to upload.","toddlers and tiaras,tnt,t&t,tlc,toddlers and tiaras ava,child beauty pageants,beauty pageants,pageantry,pageants,tail,lion,cage,lion cage,stuck,flip,cage flip,trick,scared,nervous,performance,strippers,roar,zoo,gymnastics,clapping,cheering,climb,climbing,split,trophy,ultimate grand supreme,split gymnastics,flip gymnastics",24,5079659,10292,1276,PT2M17S,hd,public
Unforgettable Bodybuilder Disco Routine | Toddlers And Tiaras,oyYTu-Q3T_o,tlc uk,2018-02-09T15:00:09Z,"Brooke's bodybuilder dad joins her in a disco themed performance, to make sure that the judges definitely remember his daughter!
Subscribe to TLC UK for more great clips: https://www.youtube.com/channel/UC2vlpX8sNDBmPcY_1_QSGJg?sub_confirmation=1

Like TLC UK on Facebook: https://www.facebook.com/uktlc/

Follow TLC UK on Twitter: https://twitter.com/tlc_uk?lang=en

Visit our website: http://www.uk.tlc.com/","child beauty pageant,choreographed routine,competition preparation,competitive spirit,energetic duo,family bonding,family entertainment,impressive duo,incredible performance,outstanding routine,pageant world,scene-stealing routine,showmanship display,skillful performance,stage energy,stage performance,strength and grace,talent display,talent show",24,5076492,29256,7001,PT7M48S,hd,public
Toddlers and Tiaras S06 E02 - California Tropic: Sugar & Spice (Bailey's Candy Express!),EtaEkJrsAec,BaileySheaOfficial,2013-06-14T01:54:14Z,"Disclaimer: We don't own any audio or video. All rights belong to TLC. I HAD to pitch the video because of copyright. We do NOT own anything - we're just sharing with the fans!

Become a fan today!
Bailey's OFFICIAL Facebook Page: https://www.facebook.com/BeautifulBaileyShea
Bailey's OFFICIAL Instagram: bailey_shea1
Bailey's OFFICIAL Youtube: http://www.youtube.com/user/BaileySheaOfficial

Bailey does NOT have a Tumblr, VK, Twitter or Vine.","toddlers and tiaras,pageants,pageantry,t&t,tlc,little girl,adorable,precious,sweet,cute,funny,crown,tiaras,judges,pageant judges,candy wear,candy,sugar,candy express,train,train express,pink train,glitz pageant",24,4596144,7781,N/A,PT2M8S,sd,public
THE TIARA TWINS | Toddlers and Tiaras,6AhVQNr25rQ,tlc uk,2017-12-22T14:30:00Z,"Giavanna and Alycesaudra are the Tiara Twins. Their parents, Ron and Kelly, consider the twins 'pageant rockstars'. Today, they are competing in the When I Grow Up Pageant. 
Subscribe to TLC UK for more great clips: https://www.youtube.com/channel/UC2vlpX8sNDBmPcY_1_QSGJg?sub_confirmation=1

Like TLC UK on Facebook: https://www.facebook.com/uktlc/

Follow TLC UK on Twitter: https://twitter.com/tlc_uk?lang=en

Visit our website: http://www.uk.tlc.com/","child prodigies in pageants,children's pageant world,competitive child modeling,competitive spirit in kids,dramatic pageant performance,funny moments with children,glamorous family life,glamorous pageant looks,honey boo boo show,model,pageant divas,stage parents in pageants,tour bus,ultimate grand supreme,winner,young pageant models",24,4472753,34028,5358,PT7M44S,hd,public
Honey Boo Boo - Toddlers & Tiaras Clip,0InUDCsMhrY,HoneyBooBooNews,2012-08-08T14:09:55Z,"Alana shows off her pageant moves on TLC's hit show Toddler & Tiaras.
Subscribe for more Honey Boo Boo news, videos and updates!","here,comes,honey,boo,child,only,on,tlc,Clip,Special,the,learning,channel,center,alana,dolla,doller,makes,me,holla,holler,toddlers,and,tiaras,june,pageants,beauty,coupon,queen,news,honeybooboonews",24,4354204,15295,N/A,PT6M6S,sd,public
Toddlers and Tiaras  | The Peak of Awfulness,wa1fN0pUQkM,Savantics,2020-10-02T22:34:09Z,"Today I present to you, parenting at its finest.
â¤Join and Follow Stuffâ¤
Become a YouTube member for exclusive perks:
https://www.youtube.com/channel/UCCW4ypNo6kj_IA44G4d0L7A/join

âž¤Twitter: 
https://twitter.com/savanticsyt
âž¤Instagram: 
https://www.instagram.com/savantics.yt
âž¤Discord: 
https://discord.gg/m6kKwYn
â–¶Merchâ—€
https://crowdmade.com/collections/savantics

â–¼ CREDIT â–¼

â–ºOutro Segment Music
Artist: Jacob Tillberg
Song: Broken
Upload Link: https://www.youtube.com/watch?v=yHgrIcbnZbI","toddlers and tiaras,savantics,commentary,toddlers and tiaras fights,TLC,the learning channel,Netflix Cuties,Cuties",23,4220178,144465,14658,PT22M51S,hd,public
Toddlers and Tiaras - Brenna's Beauty! (All Around The World Pageant) [PART 2],poNuBMOwR4w,ToddlersNTiarasTapes,2013-07-12T14:17:29Z,All rights belong to TLC.,"toddlers and tiaras,tnt,t&t,tlc,brenna,brenna gaskin,brat,beauty,beauty pageants,child pageants,child beauty pageants,pageants,smile,pageant day,crying,sleepy,worst time,worst time of my life,wake up,whining,upset,sad,get out,sleep,falling,bratty kid,mad,beautiful,adorable,cute,are you beautiful,chasing,chase,confused,running,run away,running away,funny,chill out,time to breath,angry,smiling,professional,different,go baby,go girl,kisses,sending kisses",24,4056093,14427,3383,PT2M41S,sd,public
Kailia Is a Limber Little Lady | Toddlers and Tiaras,2hAfkpQRiBE,TLC,2016-10-23T10:00:01Z,"#ToddlersAndTiaras
Marcy began training her daughter Kailia as a contortionist from the time she was three months old.

Watch full episodes:
https://go.tlc.com/show/toddlers-tiaras-tlc

Subscribe to TLC:
http://bit.ly/SubscribeTLC

Join us on Facebook:
https://www.facebook.com/TLC

Or follow on Twitter: 
https://twitter.com/TLC","toddlers and tiaras,beauty pageants,pageant girls,pageant moms,crazy moms,obsessive parents",24,4008192,16878,1496,PT1M38S,hd,public
Hair Emergency | Toddlers and Tiaras,PXGypcK429I,TLC,2016-10-24T10:00:02Z,"#ToddlersAndTiaras
Wednesdays at 9/8c on TLC
Deb wants to fix Jayliana's hair by rinsing out the product in the bathroom sink. Deb realizes too late that Jayliana still has to show up for lineup.

Watch full episodes:
https://www.tlcgo.com/toddlers-tiaras/

Subscribe to TLC:
http://bit.ly/SubscribeTLC

Join us on Facebook:
https://www.facebook.com/TLC

Or follow on Twitter: 
https://twitter.com/TLC","toddlers and tiaras,beauty pageants,pageant girls,pageant moms,crazy moms,obsessive parents,Jayliana,hairdo",24,3624034,15567,497,PT1M33S,hd,public
"Toddlers and Tiaras ""Honey Boo Boo"" (Brock's Dub)",7H1qSSv00Co,BrocksDubs,2012-05-14T20:58:28Z,"Main Channel: http://www.youtube.com/mcgoiter
Second Channel: http://www.youtube.com/mcgoiter2
Facebook: http://www.facebook.com/brockbakerfans
Twitter: http://www.twitter.com/brockbaker
Shirts: http://brockbaker.spreadshirt.com

So this is a thing...

This video is for parody purposes only, video footage property of TLC.

Watch the original video: http://www.youtube.com/watch?v=dAHTlpxU2No","brock,baker,brock baker,brocksdubs,toddlers and tiaras,alana,june,worst,mom,tanning,tanning mom,worst mom,pageant,pageants,TLC,America,here comes honey boo boo,honey boo boo,here,comes,honey,boo,apocalypse,2012,mayans,south park,pig,raising the bar",23,3272545,38645,72,PT2M30S,hd,public
Rip to kids on toddlers and tiaras part 8,5ERU_XxyQAU,plot twist tea,2020-09-20T02:56:45Z,"Thank you so so much for 10k subs!!! Iâ€™m PROUD AND SHOOKâ¤ï¸

âœ”ï¸ŽRip to kids on toddlers and tiaras part 8
âœ”ï¸Ž part 1, 2, 3 , 4, 5, 6 and 7 of rip to kids on toddlers and tiaras are also out!
âœ”ï¸Žgo follow the instagram @plottwisttea for any questions or ideas ðŸ’•","Toddlers and tiaras,brenna,tandt,comedy,editing,edits,funnyedits,funny edits,plottwisttea,tea",24,3220865,65556,N/A,PT2M49S,hd,public
Kailia Posey From â€˜Toddlers and Tiarasâ€™ Viral GIF Dead at 16,#NAME?,Inside Edition,2022-05-03T23:18:22Z,"Kailia Posey, a teen best known for a viral GIF and an appearance on reality show ""Toddlers & Tiaras"" has died. Kailia and her mother were featured on the TLC show, however, she was probably best recognized for a viral GIF of her as a little girl making funny faces. On Monday, Kailiaâ€™s mother, Marcy, confirmed her death on Facebook, writing, â€œI donâ€™t have words or any thoughts. A beautiful baby girl is gone.â€ She was 16 years old.","celebrity,obituary,Inside Edition,inside_edition,ie newsdesk,ie celebrity,Kailia Posey,toddlers and tiaras,gif,viral gifs,funny face girl gif",25,3069166,57467,5127,PT1M6S,hd,public
Toddlers and Tiaras - Kicking Coach Nikki! (All Around The World Pageant) [PART 3],A4491AElA1w,ToddlersNTiarasTapes,2013-07-18T02:37:11Z,All rights belong to TLC.,"toddlers and tiaras,t&t,tnt,tlc,mad dawg,coach nikki,bad behavior,upset,crying,mad,angry,beauty pageant,child beauty pageant,pageants,pageantry,pizza,italy,pizza girl,sit down,ferrari,listen to me,kicking,do you,whatever,practise,dont cry,makeup,messing up,not good enough,good enough,toy car",24,2870293,6549,N/A,PT2M17S,sd,public
Toddlers And Tiaras | Getting Some Pageant Tips From A Drag Queen!,wIWctv9Q4ig,tlc uk,2018-01-14T16:00:02Z,"Hailey gets some tips and tricks from her uncle DJ, who performs as a Drag Queen. Will it be enough to let her win the upcoming pageant?
Subscribe to TLC UK for more great clips: https://www.youtube.com/channel/UC2vlpX8sNDBmPcY_1_QSGJg?sub_confirmation=1

Like TLC UK on Facebook: https://www.facebook.com/uktlc/

Follow TLC UK on Twitter: https://twitter.com/tlc_uk?lang=en

Visit our website: http://www.uk.tlc.com/","tlc uk,tlc,reality tv,Toddlers and Tiaras,pageants,toddlers and tiaras,honey boo boo,contestants,childrens pageants,childrens beauty pageants,pageants for kids,competition,pageant makeup,funny,shocking,hollywood,model,interviews,crazy child outfits,hair and make up,diva,ultimate grand supreme,tantrum,pageant parent,toddlers and tiaras season 6,before and after,shouting,fight,US,pageant mom",24,2844390,20017,1815,PT6M56S,hd,public
Emerald Gordon Wulf on Toddlers and Tiaras,Yxjxwk1Wh-w,TalericanPrincess,2013-03-28T20:31:17Z,"Ems parts in her episode Glamorous Beauties! our baby on grand supreme! good job baby girl
*I do not own any of this footage, this episode belongs to TLC's 'Toddlers and Tiaras'*","toddlers and tiaras,tlc,emerald gordon wulf,emma,em,emeralf,glamous beauties,chelsea gordon,brando wulf",22,2701775,20263,N/A,PT10M15S,sd,public
Toddlers and Tiaras S06E11 - I don't want to do this! (If I Were a Rich Girl) PART 2,nMudbkKcMvk,ToddlersNTiarasTapes,2013-10-18T21:19:53Z,"All rights belong to TLC.
Let me know if there's any scene from Toddlers & Tiaras you want me to upload.","Toddlers & Tiaras (TV Program),toddlers and tiaras,tnt,t&t,tlc,toddlers and tiaras kate,child beauty pageants,beauty pageants,pageantry,pageants,made it,ultimate grand supreme,doll,creepy doll,hair and makeup,makeup,pageant day,sleepy,fingernails,please,puppy face,nervous,good sleep,no idea,good mood,tight,uncomfortable,smile,win,pageant judges,hyena,silly,goofy,adorable,cute,silly kid,hyper,pageant routine,beauty routine,before and after,boring,annoying",24,2658803,5659,919,PT2M32S,hd,public
Rip to kids on toddlers and tiaras part 9 (ft. their Karen mothers lmao),GzAdBVPhF14,plot twist tea,2020-09-26T13:58:07Z,"âœ”ï¸ŽRip to kids on toddlers and tiaras part 9
âœ”ï¸Ž part 1, 2, 3 , 4, 5, 6, 7 and 8 of rip to kids on toddlers and tiaras are also out!
âœ”ï¸Žgo follow the instagram @plottwisttea for any questions or ideas ðŸ’•","Toddlers and tiaras,pageants,beauty,brenna,Alaska,tandt,funny,edits,funnyedits,entertainment,lol,quarantine",24,2448862,48383,N/A,PT2M41S,hd,public
Toddlers and Tiaras - Insane crowning! (Universal Royalty: Galaxy Queen Pageant) PART 4,vfhBs39_2wU,ToddlersNTiarasTapes,2013-09-03T19:02:51Z,"All rights belong to TLC.
Let me know if there's any scene from Toddlers & Tiaras you want me to upload.","toddlers and tiaras,tnt,t&t,tlc,crowning,stage,age group,3 year old,losing,lost,big win,win,winning,winner,big winner,swearing,bad words,i dont know,grand supreme,ultimate grand supreme,universal royalty,galaxy queen pageant,crown,money,insane,nervous,anxious,stand up,stand,queen,ava,highest title,ghost hunting,ghosts,believing,pageants,pageantry,gods,god,scared,noises,hold on,lord,are you serious",24,2424343,11398,713,PT3M7S,hd,public
Toddlers and Tiaras - Ava's huge meltdown! (Las Vegas: LalapaZOOza Pageant) PART 4,Ytsfc_sh0iU,ToddlersNTiarasTapes,2013-09-20T13:16:51Z,"All rights belong to TLC.
Let me know if there's any scene from Toddlers & Tiaras you want me to upload.","toddlers and tiaras,tnt,t&t,tlc,beauty pageants,child beauty pageants,pageantry,pageants,toddlers and tiaras ava,good luck,crowning,high title,ultimate grand supreme,grand supreme,sad,upset,nervous,crown,meltdown,tantrum,throwing a tantrum,crying,yelling,screaming,kicking,sour loser,losing,jealous,envy,beating,hiting,smile,spoiled,brat,angry",24,2006548,4886,4056,PT3M,hd,public
Hypocrite Pageant Judge | Toddlers and Tiaras,QWlkgSt5obM,TLC,2013-02-15T16:16:59Z,"For full episodes of Toddlers and Tiaras, visit http://www.youtube.com/user/tlcfullepisodes

One pageant judge takes her judging too far when she criticizes this 6 -year-old's frizzy hair. | For more Toddlers and Tiaras, visit http://tlc.howstuffworks.com/tv/toddlers-tiaras/mkcpgn=yttlc1

Subscribe to TLC! | http://www.youtube.com/subscription_center?add_user=tlc","tlc,discovery,discovery channel,toddlers and tiaras,diva,divas,child diva,oturageous,crazy,pageants,beauty pageants,pageant moms,pageant dads,big hair,spray tan,reality tv,hair,frizzy hair,competition",24,1981920,10367,1115,PT1M12S,hd,public
Toddlers and Tiaras S06E11 - My mom was in my spotlight! (If I Were a Rich Girl) PART 5,TmnZMBsk2G8,ToddlersNTiarasTapes,2013-10-25T11:46:03Z,"All rights belong to TLC.
Let me know if there's any scene from Toddlers & Tiaras you want me to upload.","Toddlers & Tiaras (TV Program),toddlers and tiaras cherish,tnt,tandt,t&t,tlc,child beauty pageants,beauty pageants,pageantry,pageants,crowning,princess,mad,angry,sad,upset,crying,mother vs daughter,daughter vs mother,lost,beat,disappointed,heartbroken,big crown,mom pageant,excited,happy,hard,cranky,grumpy,hard on her,crushed",24,1972897,5167,1591,PT2M29S,hd,public
Zodiac signs as Toddlers and Tiaras,3I1t_7wexIc,Aesthetix Things,2019-12-26T16:30:07Z,"Watch my other videos ðŸŒ¼
Zodiac signs as throwback disney movies/t.v. Shows
https://youtu.be/VsDrnpLPUBE

Euphoria characters as Zodiac signs pt. 2
https://youtu.be/6bw1rUJEyiw

Mean girls as zodiac signs 
https://youtu.be/ZN_UeTPlc8k

Get to know me: ðŸ˜ŒðŸ’–
How old are you- 18
Race- Black
Gender- female
#zodiacsigns
I DO NOT OWN RIGHTS TO ANY CLIPS, ENTERTAINMENT PURPOSES ONLY. 

Copyright Disclaimer under section 107 of the Copyright Act of 1976, allowance is made for â€œfair useâ€ for purposes such as criticism, comment, news reporting, teaching, scholarship, education and research.Fair use is a use permitted by copyright statute that might otherwise be infringing.",,24,1739574,61333,N/A,PT3M29S,hd,public
Irish People Watch Toddlers and Tiaras,tor-rROUeh8,Facts.,2015-12-07T21:30:00Z,"""What a way to ruin your child's life before it begins""

Subscribe to our channel : http://goo.gl/yEIawC

Related Videos Playlist:
https://goo.gl/ok3kUK (Irish People Try Things)
https://goo.gl/U4GtY4 (Sketches)



Facts on social networks :
Twitter : http://goo.gl/ddcDSG
Facebook : http://goo.gl/xnkHkH
Instagram: https://goo.gl/ehqIyI
Snapchat: ""factsyoutube""

----------------------------------------------------------

Behind the video :
So in this video we got our wonderful contributors to watch Toddlers and Tiaras. They were equally amazed and appalled at the parents in this show! Check this one out!

Credits :
Produced by Creative Nation
Music licensed from AudioMicro and Epidemic Sound

You can view the contributors that featured in this video at:
http://goo.gl/hmJVbC

------------------------------------------------------------

Related Previous Videos :

Irish People Watch Honey Boo Boo
https://www.youtube.com/watch?v=hPcxj-ZIJjU

Irish People Review ""Irish"" Accents In Hollywood 
https://www.youtube.com/watch?v=KUc2fsZDZZk","Facts,Facts.,Irish People (Ethnicity),United States Of America (Country),react,watch,Toddlers & Tiaras (Award-Winning Work),Ireland,toddlers,babies,children,pageant,beauty,hair,makeup,mothers,tv,Cosmetics (Quotation Subject),Reality Television (TV Genre),Competition (TV Genre),crown,win,lose,cry,Miss,Family,Parents,comedy,laugh,entertain,Fun,Funny,Humor",24,1733353,22178,1658,PT3M52S,hd,public
Toddler Loves Donald Trump! | Toddlers and Tiaras,QnB_suhv0TA,tlc uk,2016-11-11T17:53:45Z,Adult egos clash and one toddler loves Donald Trump in our best of Toddlers and Tiaras compilation. Subscribe for more great clips: https://www.youtube.com/channel/UC2vlpX8sNDBmPcY_1_QSGJg?sub_confirmation=1,"beauty pageant coach,toddlers and tiaras tv show,inappropriate,beauty dress,pageant dress,beauty queen,girls direct to you,las vegas,proud,business,dance moves,swearing,pageant routine,nervous,pageantry,child beauty pageants,pageants,obsessive parents,crazy moms,pageant moms,toddlers and tiaras,beauty pageants,reality tv,tlc,tlc uk,goat screaming,donald trump,hilary clinton,The WORST Toddler & Parent Tantrums Ever!,arguments,kids",24,1707741,7867,6425,PT6M7S,hd,public
