title,video_id,channel_title,channel_id,publish_time,description,tags,category_id,view_count,like_count,comment_count,duration,definition,privacy_status
Tweener Outsmarted Him 😱 | Prison Break S1.E19,WnKbHFFdIu8,Lamored,UC3zAvLbF-TNiRwz7P1URbew,2025-09-03T11:28:18Z,"Tweener Outsmarted Him 😱 | Prison Break S1.E19

Copyright Disclaimer under section 107 of the Copyright Act 1976, allowance is made for “fair use” for purposes such as criticism, comment, news reporting, teaching, scholarship, education and research. I believe all content used falls under the remits of Fair Use, but if any content owners would like to dispute this I will not hesitate to immediately remove said content. It is not my intent to in any way infringe on their content ownership. If you happen to find your art or images in the video please let me know and I will be glad to credit you.","Prison Break,Michael Scofield,Lincoln Burrows",24,8601566,285093.0,529.0,PT18S,hd,public
PRISON BREAK Full Series Recap | Season 1-5 Ending Explained,bQ6O7QPMPQA,Recap & Chill,UCnFL_hmp-nc-l2QlLzxZdhg,2023-08-12T14:11:26Z,"Thanks to Harry’s for sponsoring! Redeem a Harry’s Trial Set for just $5 when you go to https://Harrys.com/recap

Relive the entire Prison Break series now! Seasons 1-5!

Letterboxd: https://letterboxd.com/joshdfloyd
Discord: https://discord.gg/JMjsbeqkQv
Twitter: https://twitter.com/joshdfloyd
Instagram: https://instagram.com/joshdfloyd
Buy merch: https://recap-chill-shop.fourthwall.com/

Michael Scofield is a desperate man in a desperate situation. His brother, Lincoln Burrows, was convicted of a crime he didn't commit and put on Death Row. Michael holds up a bank to get himself incarcerated alongside his brother in Fox River State Penitentiary, then sets in motion a series of elaborate plans to break Lincoln out and prove his innocence. Once out of jail, their perils aren't over -- the brothers must flee to escape recapture and battle an intricate political conspiracy that puts everyone's life at risk.

Prison Break stars Dominic Purcell as Lincoln Burrows, Wentworth Miller as Michael Scofield, Amaury Nolasco as Fernando Sucre, Robert Knepper as Theodore ""T-Bag"" Bagwell, Robin Tunney as Veronica Donovan, Peter Stormare as John Abruzzi, Marshall Allman as Lincoln ""L. J."" Burrows Jr., Wade Williams as Brad Bellick, Sarah Wayne Callies as Sara Tancredi, Paul Adelstein as Paul Kellerman, Rockmond Dunbar as Benjamin Miles ""C-Note"" Franklin, Sila Weir Mitchell as Haywire, Lane Garrison as Tweener, Stacy Keach as Warden Henry Pope, Leon Russom as General Jonathan Krantz, William Fichtner as Alexander Mahone, Chris Vance as James Whistler, Robert Wisdom as Norman ""Lechero"" St. John, Danay Garcia as Sofia Lugo, Jodi Lyn O'Keefe as Gretchen Morgan, Michael Rapaport as Donald Self, Mark Feuerstein as Jacob Anton Ness, Augustus Prew as David ""Whip"" Martin.

This is a recap of some of the biggest and best moments from the entire Prison Break series, including Prison Break season 1-5. (That includes Prison Break: The Final Break and the revival series, Prison Break: Resurrection) This video includes massive spoilers for the series finale ending and more!

Timestamps:
00:00 Season 1
05:58 Season 2
11:38 Season 3
14:47 Season 4
19:53 Season 5

#PrisonBreak #Recap 

prison break season 1 2 3 4 5 recap ending explained
prison break full series recap
prison break the final break recap explained
prison break resurrection recap explained","prison break,prison break recap,prison break full series recap,prison break seasons 1-5,prison break seasons 1-5 recap,prison break ending,prison break ending explained,prison break explained,prison break final scene,prison break season 1 recap,prison break season 2 recap,prison break season 3 recap,prison break season 4 recap,prison break season 5 recap,prison break escape scene,prison break the final break,prison break michael death,prison break summary",24,1190395,13861.0,860.0,PT24M1S,hd,public
Prison Break (2005-2025) Main Cast Then And Now #prisonbreak,geK8iG6iATs,ActorEvolution,UCMbRUb4jvDqCgnEh_HGjnRw,2025-01-18T15:10:02Z,"Prison Break (2005-2025) Main Cast Then And Now #prisonbreak 

#PrisonBreak #20years #MichaelScofield #WentworthMiller #LincolnBurrows #DominicPurcell
#SaraTancredi #TBag #Sucre #FoxRiver #Sona #20yearcelebration
#trending

Prison Break trailer
Prison Break best scenes
Michael Scofield escape plan
Prison Break character analysis
Prison Break season summaries
Prison Break behind the scenes
Prison Break interviews
Prison Break soundtrack
Prison Break final episode
Prison Break theories","Prison break,prison break 2005,then and now,michael scofield",22,1078915,22187.0,200.0,PT40S,hd,public
Prison Break All Cast| Then and Now 2005-2023 [How They Changed],jRwySbDl-P0,Then&Now Movie,UCYzX6JoQkca2mfvBbArBdDg,2023-03-16T22:00:16Z,"Prison Break Actors Then and Now (2005-2023)

The series revolves around two brothers, Lincoln Burrows (Dominic Purcell) and Michael Scofield (Wentworth Miller); Burrows has been sentenced to death for a crime he did not commit, and Scofield devises an elaborate plan to help his brother escape prison and clear his name.

Prison Break Actors/ Actors of Prison Break 

Sarah Wayne Callies- Dr. Sara Tancredi
Dominic Purcell- Lincoln Burrows
Robert Knepper- Theodore ""T-Bag"" Bagwell
Amaury Nolasco- Fernando Sucre
Wade Williams- Brad Bellick
William Fichtner- Alexander Mahone
Wentworth Miller- Michael Scofield
Jodi Lyn O'keefe- Gretchen Morgan
Stacy Keach- Henry Pope
Rockmond Dunbar- Benjamin Miles ""C-Note"" Franklin
Inbar Lavi- Sheba
Peter Stormare- John Abruzzi
Paul Adelstein- Paul Kellerman
Camille Guaty- Maricruz Delgado
Frank Grillo- Nick Savrinn
Robin Tunney- Veronica Donovan
Cynthia Kaye Mcwilliams- Kacee Franklin
Lane Garrison- David ""Tweener"" Apolskis
Michael Rapaport- Donald Self
Cress Williams- Wyatt Mathewson
Barbara Eve Harris- Fbi Agent Felicia Lang
Robert Wisdom- Norman ""Lechero"" St. John
Reggie Lee- William Kim
Rick Yune- Ja
John Heard- Governor Frank Tancredi
Patricia Wettig- President Caroline Reynolds
Mark Feuerstein- Jacob Anton Ness
Leon Russom- General Jonathan Krantz

Prison Break Actors Then and Now (2023) 
Prison Break Actors,
Prison Break Actors Then,
Prison Break Actors Now,
Prison Break Actors Then and Now,
Prison Break Actors Then and Now 2023,
Actors of Prison Break,
Sara tancredi prison break
Sarah Wayne callies prison break
fox river state penitentiary
prison break real
t-bag
Robert knepper prison break
prison break season 5
prison break full movie
prison break movie
prison break season 7
prison break season 4
prison break Netflix
prison break season 6
prison break tv show
prison break tv series
prison break full cast

#prisonbreak #thenandnow #prisonbreakactors  #thenandnow #cast #cast","then and now,movie,actors,then&now,after,prison break,Michael Scofield,Dominic Purcell,Lincoln Burrows,Theodore ""T-Bag"" Bagwell,Actors of Prison Break,Sara tancredi prison break,Wentworth Miller",1,622180,2636.0,132.0,PT7M5S,hd,public
The Inevitable Downfall Of Prison Break,I31QIx3EM1M,Nerdstalgic,UCXjmz8dFzRJZrZY8eFiXNUQ,2025-04-28T17:00:31Z,"When Prison Break first premiered on FOX, it became an instant hit. With a high-stakes story, intense drama, and a unique premise, Season 1 felt like must-watch television. Competing with powerhouse shows like Lost and 24, Prison Break needed to come out swinging — and it did.  But after the actual prison break, fans started to wonder: Where does the story go from here? As the series progressed, Prison Break pushed the limits of plausibility and began stretching its core concept in unexpected ways.  Leading to a dramatic downfall, most fans could see coming from a mile away. 

Did Prison Break go too far? Or was it a bold evolution of a high-concept series?

🔐 Let us know your favorite season in the comments below!

#prisonbreak #lost #tvdrama #foxnetwork #nerdstalgic","Prison Break,Prison Break Downfall,Prison Break Final Season,Prison Break Movie,Prison Break Legacy,Nerdstalgic,Prison Break Wentworth Miller,Prison Break Michael Schofield,Prison Break Dominic Purcell,Prison Break Lincoln Burrows,Prison Break T-Bag,Prison Break Ending,Prison Break Revival,Prison Break Sequel,Prison Break FOX,TV Dramas,Lost,Lost Legacy,Lost History,24,24 Jack Bauer,24 Legacy,24 TV Show,New Rockstars,ScreenCrush,IGN,Collider,WatchMojo",24,491972,8708.0,1133.0,PT10M25S,hd,public
Wentworth Miller Talks New Show “Prison Break”,vLk8g41l-zo,TheEllenShow,UCp0hYYBW6IMayGgR-WeoCvQ,2025-08-01T16:01:47Z,"[Aired: April 27, 2006]

The mysterious Wentworth Miller stops by for the first time to talk about the hit show “Prison Break” and tells Ellen about his list of allergies and how he became an actor. 

SUBSCRIBE: https://ellen.tv/3D6Sewq 

FOLLOW ELLEN:
Instagram - https://www.instagram.com/ellendegeneres/
Facebook - https://www.facebook.com/ellentv/ 
Twitter - https://twitter.com/ellendegeneres
TikTok - https://www.tiktok.com/@ellendegeneres  
Website - https://www.ellenshop.com/

The place for laughs, joy, stars, surprises, and everything Ellen.

#ellen #theellenshow #ellendegeneres","ellen,degeneres,ellen show,humor,comedy,funny,celebrity,television,music,interview,tv,ellen degeneres,the ellen show,daytime tv,talk show,elen,degeneris,game,season,fun,the ellen degeneres show",24,482453,5274.0,209.0,PT4M25S,hd,public
MICHAEL SCOFIELD: From Prison Break to GAY!😱                         #prison break #viralshort,4VvGwj8pc0c,UnXplained,UCy5hTH8moYPkUhCuyiOMgIA,2024-09-24T12:53:17Z,"Uncover the inspiring story of Wentworth Miller, who shocked the world by coming out as gay while rising to stardom as Michael Schofield in Prison Break. From career struggles to revealing his autism diagnosis, Miller's journey is nothing short of remarkable. #WentworthMiller #PrisonBreak #LGBTQIcon #michaelscofield #prisonbreak #prisonbreakseason 6","Wentworth Miller,gay celebrity,Prison Break,Michael Schofield,Hollywood shock,The Flash,Legends of Tomorrow,LGBTQ role model,autism awareness,inspirational celebrity journey",22,549059,20012.0,390.0,PT43S,hd,public
Prison Break Season 2 Promo/Trailer,sDjfm5ioWMg,UncoveredPictures,UCQ3kVfPupLvSikYphU9OFrg,2012-03-15T16:40:03Z,Prison Break Season 2 Promo/Trailer,"Prison,Break,Season,Promo/Trailer",1,404096,1146.0,70.0,PT58S,sd,public
prison break remix Akon soundtrack,quEIyVASZWc,alen,UCb2OHB0aGjmFiNRo5PVjD_Q,2007-10-01T01:25:28Z,"Prison Break is an American television series that premiered on the Fox Network on August 29 2005. The story revolves around a man who was sentenced to death for a crime he did not commit and his brother's elaborate plan to help him escape his death sentence. Created by Paul Scheuring, the show is produced by Adelstein-Parouse Productions in association with Original Television and 20th Century Fox Television. The current executive producers are Paul Scheuring, Matt Olmstead, Dawn Parouse, Marty Adelstein, Neal Moritz, and Brett Ratner.[1] Its theme music is composed by Ramin Djawadi, and was nominated for a Primetime Emmy Award in 2006.[2]

Currently, two seasons of the show have been aired. Due to its immense popularity in its key demographics, the show was renewed by Fox for a third season,[3] even though it was originally conceived to have only two seasons. The uniqueness of Prison Break is attributed to its serialized story structure, a similar format used by Lost and 24, and its setting as very few television series were primarily set and filmed in a prison.[4] Its success and recognition as a prison drama revived interest in the genre.[5]
 2 break prison season 
 break prison torrent 
 prison break on fox 
 break episode prison 
 prison break tv show 
 2 break dvd prison season 
 2 break download prison season 
 break dvd prison 
 3 break prison season 
 1 break prison season 
 break domain myspace.com prison 
 break new prison york 
 break prison spoiler 
 break cast prison 
 break download prison 
 2 break prison 
 break prison wallpaper 
 angeles break los prison 
 break myspace prison 
 2 break download free prison season 
 break prison season two 
 break episode guide prison 
 break prison watch 
 break online prison 
 break prison season 
 2 break date dvd prison release season 
 break prison series 
 prison break tv series 
 break download episode free prison 
 prison break tv 
 break picture prison 
 2 break prison season torrent 
 break online prison watch 
 2 break prison season spoiler 
 break free online prison watch 
 2 break episode prison season 
 14 2 break episode prison season 
 prison break free download 
 break layout myspace prison 
 break prison s02e14 
 3 break fox prison season 
 break prison washington 
 2 break prison series 
 break prison soundtrack 
 break prison tattoo 
 break dvd prison season two 
 prison break with wentworth miller 
 2 4 break episode prison season 
 break download episode prison 
 break game prison 
 17 break prison 
 break prison video 
 break prison show 
 break poster prison 
 break prison s02 
 break dallas prison 
 break fan fiction prison 
 break one prison season 
 boston break prison 
 break photo prison 
 break prison s02e15 
 break doe john prison 
 break chicago prison 
 break movie prison 
 2 break date prison release season 
 break episode prison watch 
 actor break prison 
 break forum prison 
 break episode free prison 
 break download prison torrent 
 break news prison 
 break five.tv prison 
 break episode online prison watch 
 2 break prison season watch 
 bag break prison t 
 break fr prison 
 break free prison 
 break episode new prison 
 break michael prison scofield 
 break prison season second 
 14 2 break episode prison season torrent 
 break cast list prison 
 fox tv prison break 
 2007 break prison 
 break magazine prison 
 break detroit prison 
 break episode full prison 
 14 break episode prison 
 break episode online prison 
 break five prison 
 the tv show prison break on fox 
 1 break dvd prison season 
 break calendar prison 
 2 break episode prison season watch 
 break entertainment1.sympatico.msn.ca   
 prison site
 break music prison 
 break prison s02e11 
 20 break prison 
 3 break prison","Prison,Break,Series,Michael,Scofield,Sara,Tancredi,Lincoln,Burrows,Fan,Video,Labuske,die,secret,kick-back.org",24,352963,272.0,0.0,PT55S,sd,public
First Day In Prison 😨 | Prison Break S1E9 #Shorts,c5ES3sBUzbs,JaiceNoir,UCyPhQZ8PM7-0tsX5r2j34hw,2025-07-22T17:08:57Z,"First Day In Prison 😨 | Prison Break S1E9 #Shorts

Series - Prison Break (2005)","Prison Break,Prison Break Show,Prison Break 2005,Michael Scofield,Lincoln Burrows,T-Bag,Prison Break Clips,Prison Break Edit,Prison Break Explained,Prison Break Season 1,Fox River,Sucre,Agent Mahone,Sara Tancredi",1,633373,26126.0,211.0,PT14S,hd,public
"Michael's in the SHU! Sucre and T-Bag have to save the team. | Prison Break (61), 4K",KmExuySYDXw,Demsec Series,UCmqn_gzJfJsv0y5kr9_NknA,2024-04-20T18:00:11Z,"✈️Telegram (channel group) ➡️ https://t.me/DemsecSeries
Subscribe please🥺➡️ https://www.youtube.com/@Demsecta?sub_confirmation=1
💵Donate (PayPal) ➡️ https://www.paypal.com/donate/?hosted_button_id=DQ999MDQ55NXE 
💵Donation Alerts➡️https://www.donationalerts.com/r/demsec
~~~Top Contributors~~~
@Ilias Memetov - 150$
@Rocketship S.H.R - 28.7$
@Undisputed - 5$
Thank you SO much for your Financial Support❤️❤️❤️   
#movies #cinema #prison #series #PrisonBreak #Scofield #Demsec","movies,cinema,prison break,series,Prison,Abruzzi,Paul Kellerman,Alexander Mahone,Fernando Sucre,investigation,Michael Scofield,Crime Drama,Lincoln Burrows,Fox River State Penitentiary,crime,detective,Sucre,Burrows,T-Bag,Fox River,Escape,Sara,2024,quality,4k,2160,CO,Inmate,Cons,danger,Run,get rid of,Detective,Criminal,Tweener,Mahone,Mafia,prison break season 1,Prison break netflix,Prison break 2005,Franklin,Fibonacci,DB cooper,hole,escape,crew,dig,C-Note",1,295879,1932.0,193.0,PT5M10S,hd,public
"T-Bag meets 'Tweener' - new inmate. Prison Break s01 pt.31, 2160p (4K)",apDtUV1xz94,Demsec Series,UCmqn_gzJfJsv0y5kr9_NknA,2024-03-12T18:00:03Z,"✈️Telegram (channel group) ➡️ https://t.me/DemsecSeries
Subscribe please🥺➡️ https://www.youtube.com/@Demsecta?sub_confirmation=1
💵Donate (PayPal) ➡️ https://www.paypal.com/donate/?hosted_button_id=DQ999MDQ55NXE 
💵Donation Alerts➡️https://www.donationalerts.com/r/demsec
~~~Top Contributors~~~
@Ilias Memetov - 150$
@Rocketship S.H.R - 28.7$
@Undisputed - 5$
Thank you SO much for your Financial Support❤️❤️❤️   
#movies #cinema #prison #series #PrisonBreak #Scofield #Demsec","movies,cinema,prison break,series,Prison,Season,Abruzzi,Paul Kellerman,Alexander Mahone,Fernando Sucre,investigation,Thriller Action Intrigue,Michael Scofield,Crime Drama,Lincoln Burrows,Fox River State Penitentiary,Prison Break Season,crime,detective,Sucre,Burrows,T-Bag,Fox River,Escape,Sara,2024,quality,4k,2160,wall,CO,Inmate,Cons,danger,Run,get rid of,Detective,Criminal,2005",1,267061,1527.0,152.0,PT4M35S,hd,public
Saddest death of Prison Break TV show **SPOILER**,2XIiJC4nm0U,PigiTir3,UCIOXTzwTf29gAxi4CMipV8Q,2019-02-21T20:30:06Z,"**SPOILER**


Death of Brad Bellick in the TV show Prison Break.

Episode: 
Saison 4 Episode 9
Saison 4 Episode 10",,1,243356,2010.0,341.0,PT6M22S,hd,public
"Michael Scofield - "" Genius "" | Skins (Slowed) #edit #prisonbreak #michaelscofield",bZU-aqq4Be4,Alvar,UCygA_2REAlQG5nYKScIYOpA,2025-03-16T21:35:30Z,"***
A short edit on Michael Scofield from the Prison Break TV show. 

#edit #prisonbreak #michaelscofield 

Music:
Skins

Tools used:
Adobe Premiere Pro 2023, Adobe After Effects 2023, Ultimate Vocal Remover

Footage:
Prison Break - Season 1 (2005)

You may NOT re-upload my content even if I am credited. This goes for all platforms, not just YouTube. Reaction videos are allowed.

© Copyright

All the videos, songs, images, and graphics used in the video belong to their respective owners and I or this channel don't claim any rights over them.

Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for fair use for purposes such as news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statutes that might otherwise be infringing. Non-profit, educational, or personal use tips the balance in favor of fair use.

If you have any problem regarding my videos, or owns some of the footage in the video, please contact me at: info@alvarcreations.com and I will take action immediately. Please don't strike the channel. 

Edited by AlvarCreations, March 2025. All rights reserved to their original owners.","alvarcreations,prison break,prison break edit,michael scofield,edit,michael scofield edit,edits",1,378584,,133.0,PT54S,hd,public
What William Fichtner thought of coming on to the show Prison Break for the 2nd Season #insideofyou,mjKo4SXtSno,Inside Of You Clips,UCGw8Bgp61aagA60izJ54fVQ,2022-06-21T19:00:16Z,"When William Fichtner found out season 2 of Prison Break was happening after they already broke out of prison...

- - - - - - - - - - - - - - - - - - 

William Fichtner (Prison Break, Black Hawk Down) joins us this week to share his multi decade journey through Hollywood working alongside legends on the screen and how it all started with a random referral while in college. Ficthner gives insight into his process and how, without fail, he always puts in the work before playing any role; expanding on this with a story of his blind character in Robert Zemeckis’ Contact. We also talk about favoring performance over appearance, entering an industry as an outsider, and not chasing people’s approval.

😄 Patreon: https://www.patreon.com/insideofyou
📺 Full Episodes: https://www.youtube.com/c/InsideofYouwithMichaelRosenbaum
🍎 Listen on Apple: https://apple.co/insideofyou
🔊 Listen on Spotify: https://open.spotify.com/show/6Q5Cn2tO2yeCdJt4Bq88zS
📸 Inside Of You Instagram: https://instagram.com/insideofyoupodcast/
🐦 Inside Of You Twitter: https://twitter.com/insideofyoupod
👕 Inside Of You Merch: https://store.insideofyoupodcast.com/

- - - - - - - - - - - - - - - - - - 

What William Fichtner thought of coming on to the show Prison Break for the 2nd Season #insideofyou #prisonbreak","inside of you,inside of you podcast,William Fichtner,William Fichtner podcast,William Fichtner interview,William Fichtner Inside of You,William Fichtner rosenbaum,William Fichtner drama,William Fichtner beef,William Fichtner funny,William Fichtner west wing,William Fichtner heat,William Fichtner black hawk down,William Fichtner dark knight,William Fichtner batman,William Fichtner bank scene,William Fichtner movies,William Fichtner actor,rosenbaum,iou,funny",24,165240,3121.0,204.0,PT1M42S,hd,public
Prison Break Seasons Ranked |1-5 |,NnhOVoeJGE0,Concrete Gloves ,UCohvf-WMPzugiGxOFbSornw,2023-07-03T04:36:21Z,"Season 1 was goated 
Season 2 was also goated but not as great as season 1
Season 3 was good but was very short and sona was disappointing
Season 4 was alright but was so slow and Christina is the worst character in tv history 
Season 5 was unnecessary and was made just to get an ending where Michael is alive.","Shorts,PrisonBreak,MichaelScofield,Scofield,Breaking bad,Better call Saul,Netflix,Disneyplus,The walking dead,Deadcity",1,138012,,119.0,PT11S,hd,public
