title,video_id,channel_title,publish_time,description,tags,category_id,view_count,like_count,comment_count,duration,definition,privacy_status
Cami Li Rocks a Fitted White Dress on Her Big Day! | Say Yes To The Dress,UrmR5xZ8nFU,Say Yes to the Dress,2019-01-19T12:00:06Z,"Join Cami Li and her mother as they return to Kleinfeld for a dress fitting and prepare for the big wedding.
Catch Say Yes to the Dress on TLC - Sky 140, Virgin 162, BT TV 323","TV show bridal gown selection,TV show bridal shopping tips,TV show wedding dresses,big wedding,bridal fashion advice,bridal gown,bridal gown showcase,bridal makeover,bridal shopping,reality TV weddings,wedding attire,wedding dress consultant,wedding dress fitting,wedding dress trends,wedding planning,wedding reality show,wedding television show",24,12267576,172918,6188,PT7M53S,hd,public
Kleinfeld's Most Expensive Wedding Dresses | Say Yes To The Dress,6F0Xk4IWMf0,Say Yes to the Dress,2018-08-21T11:00:00Z,"Staying on budget can sometimes be the toughest part of shopping for a wedding dress.
Watch Full Episodes of Say Yes To the Dress Here: https://goo.gl/qkmXN5
Catch Say Yes to the Dress on TLC - Sky 133, Virgin 162, BT TV 323","TLC,TLC UK,bridal boutique,bridal couture,bridal shopping,designer dresses,designer wedding gowns,elegant bridal dresses,exclusive bridal gowns,expensive wedding dress,extravagant bridal gowns,intricate designs,kleinfeld expensive wedding dress,lavish bridal dresses,lavish weddings,luxury bridal wear,opulent gowns,say yes to the dress overbudget,stunning wedding dresses,wedding gown trends",24,12020123,87139,7551,PT6M33S,hd,public
Bridesmaid Refuses to Wear the Bride's Picks! | Say Yes To The Dress Bridesmaids,MmKpGuR7YQc,Say Yes to the Dress,2018-10-19T11:00:03Z,"Much to Amber's dismay Renee has chosen Aubrey to be her man of honour, so as revenge she will refuse to wear anything he picks.
Catch Say Yes to the Dress on TLC - Sky 133, Virgin 162, BT TV 323","Say Yes to the Dress,say yes to the dress,TLC,TLC UK,wedding dresses,marriage,say yes to the dress bridesmaids,birdesmaids dress,bridesmaids dress say yes to the dress,say yes to the dress atlanta bridemaids,bride picks bridesmaids dress,man of honour bridesmaids dress",24,10869886,107809,13244,PT7M47S,hd,public
Bride's Demanding Daughter Wants to Pick the Dress | Say Yes To The Dress Atlanta,W9gaMYuj72w,Say Yes to the Dress,2018-08-17T11:00:05Z,"Sherien is looking for a sexy fitted mermaid dress to get married in, but her daughter has other ideas.
Watch Full Episodes of Say Yes To The Dress Atlanta Here Y'all: https://goo.gl/DsVBji
Catch Say Yes to the Dress on TLC - Sky 133, Virgin 162, BT TV 323","Say Yes to the Dress,TLC,TLC UK,atlanta wedding,bridal appointment,bridal fashion,bridal industry,bridal store,custom wedding dress,fashion,lori,mother daughter relationship,reality TV,say yes to the dress,say yes to the dress monty,timeless wedding dress,unconventional bride,wedding attire,wedding day attire,wedding gown",24,9163885,108970,9776,PT6M58S,hd,public
Mum Steals Spotlight And Tries On Wedding Dress Too! | Say Yes To The Dress Atlanta,Q61fj0yEx38,Say Yes to the Dress,2021-03-23T12:00:11Z,"This bride wants to find her perfect dress in a day where the spotlight is on her but with her mum getting engaged too it seems the brideâ€™s mother is more interested in stealing the spotlight and finding herself a wedding dress than supporting her daughter.

ðŸ‡¬ðŸ‡§ Catch full episodes of Say Yes to the Dress on discovery+: https://bit.ly/2QuRXze

Catch Say Yes to the Dress on TLC - Sky 133, Virgin 162, BT TV 323","big day drama,bridal consultant,bridal dreams,bridal fashion trends,bridal party preparation,emotional bridal journey,emotional wedding day,mother-daughter bonding moment,mother-daughter conflict,mother-daughter rivalry,special dress moment,wedding attire,wedding dress expert advice,wedding emotions,wedding stress relief",24,9100232,172106,13348,PT9M5S,hd,public
Indian bride can't wear white & her dream dress is ivory ðŸ˜³ #sayyestothedress #shorts,ZI4Gd7cKfYQ,Say Yes to the Dress,2023-02-27T20:30:02Z,"In the Indian culture, brides do not wear white on their wedding day. This Indian bride falls in love with a dress that's ivory only, but she hopes it can be done in pink.

From season 10 episode 10. 

ðŸ‡¬ðŸ‡§ Catch full episodes of Say Yes to the Dress on discovery+: https://bit.ly/3NoFgy2

Catch Say Yes to the Dress on TLC - Sky 133, Virgin 162, BT TV 323","Say Yes to the Dress special moment,bride's special day,cultural diversity in weddings,cultural heritage in weddings,cultural wedding attire,global wedding celebrations,heartwarming bridal story,kleinfeld bridal,marriage customs,mother-daughter relationship,multicultural wedding,say yes to the dress season 17,say yes to the dress worst moms,special family bond moments",24,8860568,474938,3039,PT58S,hd,public
Bride Loses Her Best Friend Over a Strapless Dress! | Say Yes To The Dress Bridesmaids,65IX86M0uYk,Say Yes to the Dress,2019-01-09T12:04:46Z,"Bride Tammy Carter is adamant on getting a strapless dress for the bridesmaids, however her best friend is refusing to wear that neckline for religious reasons.
Catch Say Yes to the Dress on TLC - Sky 133, Virgin 162, BT TV 323","Say Yes to the Dress,bridal boutique,bridal party,bridesmaid dress,bridesmaid dress trends,bridesmaid dresses,bridesmaid duties,bridesmaid gown selection,bridesmaid shopping,conflict resolution,emotional conflicts,friendship differences,friendship strain,say yes to the dress,say yes to the dress UK,say yes to the dress bridesmaid dresses,strapless bridesmaid dress,strapless dress drama,strapless vs conservative dress,wedding attire",24,8584436,92410,19913,PT6M48S,hd,public
Negative Sister Makes the Bride Feel Fat! | Say Yes To The Dress UK,r5KaMmqShDw,tlc uk,2017-09-08T15:00:05Z,"The negative comments from Anna's sister has made her feel very body conscious. 
Subscribe to TLC UK for more great clips: https://www.youtube.com/channel/UC2vlpX8sNDBmPcY_1_QSGJg?sub_confirmation=1

Like TLC UK on Facebook: https://www.facebook.com/uktlc/

Follow TLC UK on Twitter: https://twitter.com/tlc_uk?lang=en

Visit our website: http://www.uk.tlc.com/","body positivity movement,bridal confidence,bridesmaid support,confidence building,confidence makeover,female empowerment,mental health support,motivational journey,negative influence,positive affirmations,positive body image,positivity journey,self-image,sister advice,sister support,sisterly bond,wedding dress fitting,wedding gown,wedding planning",24,7762244,65966,12536,PT7M42S,hd,public
Groom's Ex Girlfriend â€˜Sabotagesâ€™ Brideâ€™s Appointment | Say Yes To The Dress Atlanta,2bARBCilwJQ,Say Yes to the Dress,2021-06-08T11:30:01Z,"Bride Yasmine is willing to go over the budget set by her groom for the perfect wedding dress. But one of her entourage, her groom's ex-girlfriend, is keen to make sure she sticks within the budget! 

ðŸ‡¬ðŸ‡§ Catch full episodes of Say Yes to the Dress on discovery+: https://bit.ly/3g9E56E

Catch Say Yes to the Dress on TLC - Sky 133, Virgin 162, BT TV 323","bridal consultant chaos,bridal entourage showdown,bridal fashion disaster,bridal gown dilemma,bridal mishaps unfold,bride's dress dilemma,bride's entourage struggle,bride's special moment,wedding dress breakdown,wedding dress budget war,wedding dress competition,wedding dress consultant,wedding dress consultation,wedding dress controversy,wedding dress disaster,wedding dress fitting",24,6358610,119184,11924,PT8M2S,hd,public
Elle King Got Engaged Just 12 Days After Meeting Her FiancÃ©! | Say Yes To The Dress US,S0KLRcpt7cM,tlc uk,2018-05-17T13:00:04Z,"Elle King and her fiancÃ© got engaged after knowing each other for only 12 days! Now she needs to find the perfect dress to wear for their wedding day.

Subscribe to TLC UK for more great clips: https://www.youtube.com/channel/UC2vlpX8sNDBmPcY_1_QSGJg?sub_confirmation=1

Like TLC UK on Facebook: https://www.facebook.com/uktlc/

Follow TLC UK on Twitter: https://twitter.com/tlc_uk?lang=en

Visit our website: http://www.uk.tlc.com/","Elle King wedding,SYTTD,ball gown wedding dress.,bridal fashion,cake boss,celebrity couple,country singer engagement,fast engagement,luxurious wedding dress,maid of honour,mother of the groom attire,musician wedding,red carpet fashion,rock singer,rock singer engagement,wedding day,wedding gown selection,wedding planning,wedding style,wow",24,6168016,84861,4035,PT7M56S,hd,public
Blushing Bride Tries on a Blush Princess Gown! | Say Yes To The Dress UK,ymQzKKQMRSE,Say Yes to the Dress,2019-01-05T12:00:10Z,"Anushka Sims is an edgy bride that wants a wedding dress with a more traditional feel. Will David Emanuel be able to find a gown that will satisfy the young bride?

Catch Say Yes to the Dress on TLC - Sky 133, Virgin 162, BT TV 323","Say Yes to the Dress,TLC,UK wedding,beautiful bride,bespoke gown,blush wedding dress,blush wedding dress uk,celebrity gown,chic bride,elegant gown,fairy tale dress,fashion-forward bride,non-traditional bride,princess gown,red carpet gown,runway gown,say yes to the dress,say yes to the dress anushka sims,traditional wedding dress,wedding dress shopping",24,5948852,86073,2886,PT7M47S,hd,public
"bang ceo on ""say yes to the dress??""",oiFd-bHxMCE,2 Danny 2 Furious,2022-01-24T23:36:34Z,edited by Jake Mayer https://www.instagram.com/jakeshotfriend/,"danny gonzalez,dannygonzalez,funny,skit,vine comedy,vines",22,5548926,226370,7474,PT16M13S,hd,public
Bride and Mother Have a Clash of Opinion! | Say Yes To The Dress UK,Q7JCySZHHwU,Say Yes to the Dress,2018-09-05T11:30:38Z,"Maddison and her mother disagree on what style of wedding dress she should get for her wedding. Will David Emanuel be able to find a dress that they both love?
Watch Full Episodes of Say Yes To The Dress UK Here: https://goo.gl/qu1Vvj
Catch Say Yes to the Dress on TLC - Sky 133, Virgin 162, BT TV 323","bridal consultation,bridal dress selection,bridal fashion dilemma,bridal gown shopping,bridal party tension,bridal studio visit,bride and mother clash,bride's mum,bride's special day,brides mother,family event coordination,mother-daughter argument,mother-daughter bonding,mother-daughter relationship,say yes to the dress bride vs mother,special bridal appointment,syytd uk s3 ep 37,wedding dress consultant,wedding dress sizing,wedding planning stress",24,5469202,43920,1737,PT8M1S,hd,public
Say Yes To The Dress India | Trailer | discovery+,Iz1ZFH9iJHI,discovery plus India,2021-12-08T03:39:04Z,"What happens when the industry's top fashion stylist comes to dress you for your D-Day?
Sounds like a dream doesn't it? Well, for these stunning brides it became a reality.
Get ready to witness their full bridal glory on  'Say Yes To The Dress India'. Watch now! 
#discoveryplus #Sajnastep #Sajna #Sayyestothedress #IndianWedding #Bride #IndianBride

DOWNLOAD THE APP: https://dplus.onelink.me/x8pk/500fba0e to Watch more Videos and the Full Documentary.

--------------

Subscribe to this channel for the best short-form videos http://bit.ly/2RUVvsD
à¤¹à¤®à¤¾à¤°à¥‡ à¤šà¥ˆà¤¨à¤² à¤•à¥‹ à¤¸à¤¬à¥à¤¸à¤•à¥à¤°à¤¾à¤‡à¤¬ à¤•à¤°à¤¨à¥‡ à¤•à¥‡ à¤²à¤¿à¤ à¤•à¥à¤²à¤¿à¤• à¤•à¤°à¥‡à¤‚ â¬†

Follow us on:-
FACEBOOK: https://www.facebook.com/discoveryplusIN
TWITTER: https://twitter.com/DiscoveryPlusIn
INSTAGRAM: https://www.instagram.com/discoveryplusin/

From thrilling space explorations to inspiring stories of the Indian armed forces, from adventures in the Amazon, to learning survival skills with Bear Grylls, from mastering the science of baking to traveling to destinations unknown and more.

discovery+, is a must-have app for every Indian, from Indiaâ€™s most trusted factual entertainment brand. A one-stop digital video destination that the entire family can enjoy.","DiscoveryPlus,say yes to the dress,say yes to the dress india,sajna,Indian weddings,Indian wedding dress,wedding season,fashion stylist,divyak D'Souza,wedding dress,bridal dress,wedding dresses show",24,5366047,6110,124,PT1M,hd,public
Emotional Mother Hits Kleinfeld Staff During Fitting | Say Yes To The Dress: 10 Years Of Yes,Nx1f3-UxIpA,Say Yes to the Dress,2020-07-18T11:00:06Z,"Randy and Nicole recount the story of when one of the mothers of the bride got so heated during a stressful hitting she hit Vera.
Catch Say Yes to the Dress on TLC - Sky 133, Virgin 162, BT TV 323","bridal gown shopping,bridal showroom,bridal stylist,bridal wardrobe,bride's mother,dress boutique,emotional bride,emotional mother,emotional outburst,emotional reaction,family conflict,family drama,marriage,mother of the bride,say yes to the dress,say yes to the dress randy,wedding fashion industry,wedding gown,wedding gown designer,wedding preparation",24,4998050,55893,2509,PT5M12S,hd,public
"""Never Seen Something So Horrendous"" Brutal Feedback Affects Bride Confidence | Say Yes To The Dress",hoH25jSuTB4,Say Yes to the Dress,2022-04-23T11:30:08Z,"Bride Genevieve has been saving up for a Pnina Tornai or Mark Zunino dress and she wants it sexy, but when her entourage dish out some brutal feedback, her confidence falters. Meanwhile, bride Annaclaire is worried her lack of direction will cause her to like every dress.

From season 12 episode 14 

ðŸ‡¬ðŸ‡§ Catch full episodes of Say Yes to the Dress on discovery+: https://bit.ly/3Ifj8mT

Catch Say Yes to the Dress on TLC - Sky 133, Virgin 162, BT TV 323","bridal consultation,bridal dress consultation,bridal empowerment,bridal expectations,bridal experience,bridal insecurity,bridal journey,bridal revelations,bridal support system,bride anxiety,exquisite wedding fashion,extravagant wedding dresses,high-end wedding fashion,luxurious wedding gowns,memorable wedding dresses,modern wedding dresses,stressful bride moments,wedding dress styles,wedding fashion trends,wedding planning stress",24,4941682,67321,3084,PT9M48S,hd,public
Bride Wants to Look Like Kate Middleton! | Say Yes to the Dress UK,gFB3nccaQc8,tlc uk,2017-05-19T15:00:04Z,"Jessica wants to look like Kate Middleton on her wedding day, with a twist!
Subscribe for more great clips: https://www.youtube.com/channel/UC2vlpX8sNDBmPcY_1_QSGJg?sub_confirmation=1

Like TLC UK on Facebook: https://www.facebook.com/uktlc/

Follow TLC UK on Twitter: https://twitter.com/tlc_uk?lang=en

Visit our website: http://www.uk.tlc.com/","bridal beauty,bridal consultations,bridal fashion,bridal gown shopping,bridal makeup looks,bridal style,british royalty,celebrity wedding dresses,couture bridal gown,exclusive wedding fashion,extravagant wedding dresses,high-end bridal fashion,kate middleton inspired,opulent wedding gowns,princess bride,royal wedding fever,royal wedding inspiration,say yes to the dress UK,stunning bridal gowns,wedding dress trends",24,4725168,34346,2235,PT6M9S,hd,public
Bride Picks a Dress Double Her Budget! | Say Yes To The Dress Lancashire,dlaCaUHug50,Say Yes to the Dress,2019-04-06T11:00:03Z,"Bride Evie immediately spots a big, glittery, pink ball gown that has everything she has ever wanted in a wedding dress, however this perfect frock is double her budget. Will she find a dress that meets all her criteria and fits within her budget? 
Catch Say Yes to the Dress on TLC - Sky 133, Virgin 162, BT TV 323","TLC,TLC UK,bridal budget,bridal dress,bridal outfit,bridal style,chic dress,dress selection,dress shopping,elegant dress,gown fitting,large princess dress,pink dress,say yes to the dress budget,sophisticated dress,stylish dress,traditional dress,wedding dresses,wedding gown selection,wedding outfit",24,4681425,78630,2618,PT7M53S,hd,public
Bride's Fashionista Son Picks Out The Most Beautiful Dress! | Say Yes To The Dress Atlanta,63SdsMvJXrw,Say Yes to the Dress,2018-12-22T14:00:00Z,"This bride's mini-fashionista son picks out a wedding dress for his mum to try on! Will it be the perfect dress for her?

Catch Say Yes to the Dress on TLC - Sky 133, Virgin 162, BT TV 323","bridal fashion,bridal gown fitting,bride's gown choice,bride-to-be fashion,child's fashion,child's style sense,designer dress,dress fitting session,fashion consultation,fashion statement piece,fitting room fun,jaw-dropping dress choice,mother's special day outfit,personal stylist,special occasion dressing,stylist pick,trendy wedding attire,wedding fashion trends,wedding gown",24,4568995,131649,4531,PT7M56S,hd,public
Dream Dress Doesn't Meet Expectations | Say Yes To The Dress UK,PV28_7O2YkQ,tlc uk,2017-06-23T15:00:02Z,"Vicky Is Stuck To A Strict Budget, Will She Cave In For The Perfect Dress.

Subscribe for more great clips: https://www.youtube.com/channel/UC2vlpX8sNDBmPcY_1_QSGJg?sub_confirmation=1

Like TLC UK on Facebook: https://www.facebook.com/uktlc/

Follow TLC UK on Twitter: https://twitter.com/tlc_uk?lang=en

Visit our website: http://www.uk.tlc.com/","bridal consultation,bridal fashion,bridal gown shopping,bridezilla moments,budget constraints,dream dress,dress alterations,expectations,luxury wedding dress,wedding attire,wedding attire stress,wedding ceremony attire,wedding dress disasters,wedding fashion advice.,wedding trends",24,4521013,29182,1798,PT7M38S,hd,public
karwa chauth special dance- SAJNA TERE LIYE SAJNA- BADSHAH- SAY YES TO THE DRESS,S9pyKECF-7U,RITU'S DANCE STUDIO,2023-10-30T03:27:39Z,,,2,4465722,72035,279,PT32S,hd,public
"Bride Wants To Look Like Bella From ""Twilight"" | Say Yes To The Dress UK",bhW9hUCPB5o,Say Yes to the Dress,2021-04-21T17:56:41Z,"This bride is all about fairy tales and sci-fi! Her wedding theme is the movie ""Twilight"", so nothing better than a dress similar to Bella's at her wedding.

ðŸ‡¬ðŸ‡§ Catch full episodes of Say Yes to the Dress UK on discovery+: https://bit.ly/2PSwtfQ

Catch Say Yes to the Dress on TLC - Sky 133, Virgin 162, BT TV 323","Say Yes to the Dress UK stylist tips,bridal couture fashion,bridal fashion trends,bridal gown inspiration,bridal gown try-on,bridal makeover reveal,bridal style ideas,bridal style makeover,bridal styling session,bride fashion choices,bride-to-be tips,dream wedding dress,dream wedding gown,glamorous bridal dresses,modern wedding dress trends,sci-fi wedding,stunning bridal looks,wedding dress fitting,wedding fashion choices,wedding gown selection",24,4181858,56587,2056,PT9M42S,hd,public
