title,video_id,channel_title,publish_time,description,tags,category_id,view_count,like_count,comment_count,duration,definition,privacy_status
"The Cults, Crimes, Creeps & Curse Of The WB (Buffy, Charmed, Smallville & More)",Q7dpmIqDsTg,Coffee and Cults,2024-05-02T23:22:31Z,"INTRO: 00:00-00:01 00:02-02:31
7TH HEAVEN - CHAPTER ONE: 02:32-15:14
BUFFY THE VAMPIRE SLAYER & ANGEL, PART ONE - CHAPTER TWO: 15:15-31:26
CHARMED - CHAPTER THREE: 31:27-53:59
SMALLVILLE - CHAPTER FOUR: 54:00-01:16:34
BUFFY THE VAMPIRE SLAYER & ANGEL, PART TWO - CHAPTER FIVE: 01:16:35-01:56:32

SOURCES: https://docs.google.com/document/d/1SVnriqo6LgeCoPx82xyJ2f1cBdw5e3k1q-iv1Ykd22Y/edit?usp=sharing

MY NEW PATREON: https://www.patreon.com/coffeeandcultsextra/
Follow Sarah Allison on Tik Tok - SlayTheSilence & here on YT @SlayTheSilence 

âœ”ï»¿ TV Channel - https://www.youtube.com/c/ashsilver
âœ” Social Media 
@TheAshSilver https://www.instagram.com/theashsilver/ -Main Insta @ashsilverinvestigates https://www.instagram.com/ashsilverinvestigates Coffee & Cults IG
TheAshSilver https://www.twitter.com/theashsilver/
The.Ash.Silver https://www.facebook.com/the.ash.silver/
âœ” Business Email - Ash.Silver2020@gmail.com

*If you or someone you love is or may be a victim of domestic violence or sexual assault, please visit the link for a directory to find resources and support
https://nomoredirectory.org/

buffy the vampire slayer nicholas brendon nicholas brendon arrest angel the series buffy and angel smallville charmed stephen collins joss whedon cult nxivm allison mack allison mack nxivm sarah michelle gellar david boreanaz buffy charmed drama, shannen doherty alyssa milano shannen doherty podcast buffy cast then and now buffy cast now allison mack interview allison mack released stephen collins confession stephen collins now nicholas brendon dr phil nicholas brendon walks out of dr phil nicholas brendon arrest charmed controversy tom welling michael rosenbaum keith raniere the vow megacon shannen doherty holly marie combs rose mcgown alyssa milano david boreanaz joss whedon charisma carpenter ray fisher amber benson michelle trachtenberg joss whedon controversy charmed drama charmed documentary charmed deep dive buffy the vampire slayer deep dive nicholas brendon david boreanaz fight sarah michelle gellar alyson hannigan smallville behind the scenes buffy bloops 7th heaven the wb the wb network one tree hill dawson's creek joshua jackson the cw

#documentary  #buffythevampireslayer #charmed","buffy the vampire slayer,nicholas brendon,nicholas brendon arrest,angel the series,buffy and angel,smallville,charmed,stephen collins,joss whedon,cult,nxivm,allison mack,allison mack nxivm,sarah michelle gellar,david boreanaz,buffy,charmed drama,shannen doherty alyssa milano,shannen doherty podcast,buffy cast then and now,buffy cast now,allison mack interview,allison mack released,stephen collins confession,stephen collins now,nicholas brendon dr phil",24,662760,24052,3887,PT1H56M33S,hd,public
Charmed Cast: Then and Now (1998 vs 2024),aACcMrEoNQM,Hollywood Then & Now,2024-04-22T17:57:21Z,"Charmed Cast Then and Now 1998 vs 2024 How They Changed Actors List:

Shannen Doherty
Holly Marie Combs
Alyssa Milano
Rose McGowan
T.W. King
Dorian Gregory
Brian Krause
Greg Vaughan 
Karis Paige Bryant
Julian McMahon
Drew Fuller
Kaley Cuoco
Ivan Sergei
Victor Webster
 James Read 
Jennifer Rhodes
Finola Hughes
Rebecca Balding
Billy Drago 

Song: Sappheiros - Embrace
License: Creative Commons (CC BY 3.0) https://creativecommons.org/licenses/by/3.0
https://open.spotify.com/artist/5ZVHXQZAIn9WJXvy6qn9K0","charmed cast before and after,charmed 1998,then and now,charmed 1998 cast then and now,charmed 1998 cast,charmed cast then and now,charmed,charmed cast,charmed actors then and now,charmed cast now,how they changed,then and now 2024,before and after,charmed then and now,charmed cast how they changed,cast of charmed,charmed then and now 2024,charmed 1998 then and now,charmed tv series,charmed episode,charmed tv show",24,617907,3279,411,PT4M48S,hd,public
Shannen Doherty Addresses Long Time Tension with Alyssa Milano | Charmed,MM4WGr7CEu0,Jzon Azari,2024-02-06T12:51:55Z,"Former Charmed actresses Shannon Doherty and Rose McGowan address long time distress with Alyssa Milano.

ðŸŽ¥: disadventurelife 

#shannondoherty #alyssamilano #charmed",,24,613201,N/A,1762,PT2M25S,hd,public
"Holly Marie Combs, Shannen Doherty & Rose McGowan | Charmed Q&A | Comic-Con Scotland Aberdeen 2024",q3-ePHvaEp8,Monopoly Events,2024-03-27T11:30:50Z,"Hosted by SoCalVal.

Stay Connected: 
www.monopolyevents.co.uk
www.comicconventionliverpool.co.uk
www.comicconventionscotland.co.uk
www.comicconventionmanchester.co.uk
www.comicconnorthernireland.co.uk
www.fortheloveofsci-fi.com
www.fortheloveofwrestling.co.uk
www.fortheloveofhorroruk.com
www.fortheloveoffantasy.com
www.macclesfieldfestival.co.uk
www.greatnorthernskafestival.com
www.becmanchester.com
www.cantinaspacebar.com
www.voidrecords.co.uk
www.andykleek.com

Monopoly Events 2024. All Rights Reserved. Re-use of Monopoly Events Content is prohibited","sc-fi,comic con,horror convention,hollywood stars interviews,wrestling stars interviews,film director interviews,movie producers,tv series interviews,fantasy convention,anime voice actors interviews,live sci-fi events,live horror events,wrestling live events,boxing live events",24,594421,9988,2269,PT33M28S,hd,public
Grams is so relatable! ðŸ˜‚ #shorts,diW_j4in248,Charmed,2023-10-16T16:00:33Z,#charmed | Where to watch: para.mt/Charmed,"charmed,charmed tv series,charmed episodes,charmed witches,holly marie combs,shannen doherty,alyssa milano,phoebe halliwell,piper halliwell,prue halliwell,rose mcgowan,paige matthews,halliwell sisters,halliwell witches,book of shadows,charmed season 1",22,585614,40538,251,PT49S,hd,public
Piper Halliwell - All Powers & Abilities (Charmed S03),3IMLQgvgHyg,Mr. Anybody,2022-08-15T19:16:37Z,"All rights to CBS
i do NOT own anything

Portrayed by - Holly Marie Combs

charmed piper powers,
charmed piper funny moments,
charmed piper and leo wedding,
charmed piper and prue,
charmed piper angry,
charmed piper best moments
charmed theme song,
charmed reaction,
charmed all hell breaks loose,
charmed behind the scenes,
charmed book of shadows,
charmed best moments,
charmed canceled
#charmed #charmedreboot #bookofshadows #scenes","Charmed,Explore Wh!te,Keep Cool Scenes,Scenes",1,553690,5240,223,PT6M31S,hd,public
Charmed 7x20 Remaster - Adult Wyatt,Vx64itGG0w4,der450,2020-06-21T04:21:02Z,Copyright to CBS,"Charmed,Charmed Season 7,Charmed Remaster,Charmed 7x20,Imaginary Friends,Charmed season 7 episode 20,Holly marie combs,Rose mcgowan,Alyssa Milano",24,543066,6173,339,PT4M58S,hd,public
Excalibur? Itâ€™s just a kingâ€™s toy. #charmed #shorts #viralvideo #fantastic,ORwSzMH2rKI,Morgan0097,2024-10-13T14:23:00Z,,,1,532976,26166,178,PT1M,hd,public
CHARMED - 13 Trucs Ã  savoir !,2mvwdwmTnyI,AlloCinÃ©,2017-05-14T16:30:01Z,"Les soeurs Halliwell et le pouvoir des trois ! 
â˜…Ne clique pas sur cette vidÃ©o... â–º https://www.youtube.com/playlist?list=PLAUaCoiUsxl402u2JvmYka24NwnN6QWRL","charmed,sÃ©rie,aviez-vous remarquÃ©,saviez-vous,allocine,allocinÃ©",1,521878,7238,272,PT3M27S,hd,public
Charmed | The Phoebe Problem (and How They Fixed It),WGkf_d6S1uc,Better With Bob?,2023-09-07T21:00:07Z,"#charmed #alyssamilano #bookofshadows 

THE SHALLOW OCEAN - an all ages fantasy novel written by yours truly is now available for Kindle and paperback on Amazon:
https://www.amazon.co.uk/dp/B0DM9QYSJP/?tag=offa01-20
https://www.amazon.com/dp/B0DM9QYSJP
https://www.amazon.com.mx/dp/B0DM9QYSJP
https://www.amazon.de/dp/B0DM9QYSJP
https://www.amazon.fr/dp/B0DM9QYSJP
https://www.amazon.es/dp/B0DM9QYSJP
https://www.amazon.it/dp/B0DM9QYSJP
https://www.amazon.nl/dp/B0DM9QYSJP
https://www.amazon.co.jp/dp/B0DM9QYSJP
https://www.amazon.com.br/dp/B0DM9QYSJP
https://www.amazon.ca/dp/B0DM9QYSJP
https://www.amazon.com.au/dp/B0DM9QYSJP
https://www.amazon.in/dp/B0DM9QYSJP

Phoebe Halliwell...so much to unpack. And a lot to defend actually.

SUPPORT ME ON KO-FI:
https://ko-fi.com/betterwithbob

If you want to keep up with me on social media:
@bobbyiceman - IG, TikTok and Twitter (I refuse to call it X)","phoebe halliwell,phoebe halliwell powers,phoebe halliwell fights,phoebe halliwell scenes,phoebe halliwell edit,phoebe halliwell levitation,phoebe halliwell empathy,phoebe halliwell premonitions,charmed 1998,charmed phoebe,charmed cole,charmed piper,charmed prue,charmed paige,charmed phoebe evil,charmed phoebe pregnant,charmed phoebe cole,charmed billie,charmed reaction,charmed sisters,charmed characters",24,515163,9309,1233,PT29M13S,hd,public
Charmed gÃ©nÃ©rique saison 1,OVoERU5W3Hs,Ronan Pierce,2014-03-19T17:14:51Z,Charmed gÃ©nÃ©rique saison 1,,22,508500,3533,253,PT48S,hd,public
Paige meets Grams for the first time! #charmed | Where to watch: para.mt/Charmed #shorts,1O8i2WcWpes,Charmed,2024-02-22T17:00:01Z,#charmed | Where to watch: para.mt/Charmed,"charmed,charmed tv series,charmed episodes,charmed witches,holly marie combs,shannen doherty,alyssa milano,phoebe halliwell,piper halliwell,prue halliwell,rose mcgowan,paige matthews,halliwell sisters,halliwell witches,book of shadows",22,434953,20389,172,PT47S,hd,public
Paige Discovers Her Powers for the First Time! I CHARMED,qPtC1ljowEw,Charmed,2024-08-27T18:00:33Z,Paige discovers her powers for the first time with Phoebe and Piper's help.  #charmed | Where to watch: para.mt/Charmed,"charmed,charmed tv series,charmed episodes,charmed witches,holly marie combs,shannen doherty,alyssa milano,phoebe halliwell,piper halliwell,prue halliwell,rose mcgowan,paige matthews,halliwell sisters,halliwell witches,book of shadows,charmed season 4",22,430128,4044,307,PT4M51S,hd,public
You're Not the Only One with Powers! I CHARMED,2EENasdrvfY,Charmed,2024-10-22T18:00:01Z,The Charmed Ones help a young boy who has discovered he can set things on fire when he's upset! #charmed | Where to watch: para.mt/Charmed,"charmed,charmed tv series,charmed episodes,charmed witches,holly marie combs,shannen doherty,alyssa milano,phoebe halliwell,piper halliwell,prue halliwell,rose mcgowan,paige matthews,halliwell sisters,halliwell witches,book of shadows,charmed season 4",22,395382,6865,275,PT3M58S,hd,public
charmed .how soon is now todos openings,qMnGM1HYls0,Alexis Esparza,2008-01-07T05:34:42Z,todos los openings de charmed editados ... y mesclados con la cancion how soon is now,"how,soon,is,now,charmed,todos,openings",10,375624,3778,234,PT4M26S,sd,public
Leo is a WHAT?!,gpDZ7QBVM3w,Charmed,2023-09-26T18:00:17Z,"Leo returns to Halliwell Manor, but Phoebe unexpectedly walks in on Leo doing this..

#charmed | Where to watch: para.mt/Charmed","charmed,charmed tv series,charmed episodes,charmed witches,holly marie combs,shannen doherty,alyssa milano,phoebe halliwell,piper halliwell,prue halliwell,rose mcgowan,paige matthews,halliwell sisters,halliwell witches,book of shadows,charmed season 1",22,372553,4121,227,PT4M25S,hd,public
"Piper, meet future Piper! #charmed | Where to watch: para.mt/Charmed #shorts",itmmDv3L4Yo,Charmed,2024-03-22T16:00:36Z,#charmed | Where to watch: para.mt/Charmed,"charmed,charmed tv series,charmed episodes,charmed witches,holly marie combs,shannen doherty,alyssa milano,phoebe halliwell,piper halliwell,prue halliwell,rose mcgowan,paige matthews,halliwell sisters,halliwell witches,book of shadows",22,368083,21611,131,PT1M,hd,public
"Everything You DON'T Know About The Charmed Cast Feuds, Drama & CURSE",7gcgp0gfZhQ,Coffee and Cults,2024-08-14T23:16:29Z,"Charmed was a wildly successful show from The WB, but today it is almost just as famous for it's behind the scenes drama, especially the decades long feud between Shannen Doherty & Alyssa Milano. 

MY NEW PATREON: https://www.patreon.com/coffeeandcultsextra/
YOUTUBE MEMBERSHIP: https://www.youtube.com/@coffeeandcults/membership
SOURCES: https://docs.google.com/document/d/12wl1qidvKtbX2huxpDx2GpeZAKnjCPXZfdJV48WfMsE/edit?usp=sharing
*SOURCING EDIT* Hi y'all, I just want to be a bit clearer about something that wasn't blatant in the video & I know everyone doesn't click through to the sourcing. In the video I shout out a creator, Allison Pregler, who's Charmed videos I watched before making this but after my WB video. Before the shoutout I show three clips (full clips with audio) from Charmed the actual show & there's also some b-roll (clips without audio that are used with my voiceover) in the video from Charmed (esp the clips focused on the women dressed up as creatures, which is just before the audio mentioned), the Lady Godiva promo, the 150th episode Cole return promo & some of the Phoebe bits. 

As you all know I put all of my sourcing in the Google link, & I always include everything I've read or watched, whether I use physical clips or not, as in my opinion everything you watch & read creating a video contributes to it, directly or indirectly. You can see that with Allison's videos as I list all 13 of her videos, even though I don't use them all, (the 13 videos are: Charmed's eight seasons, four videos about the Charmed comics & one video on the Charmed reboot). So I usually include all the ones I've watched, & I also put ones I enjoy &/or the most important sources towards the top so my viewers can go watch them if they like. Due to the fact I used several of Allison's videos & because I enjoyed them a lot & watched them multiple times, I put a shout out in the video. I'm glad Allison got a boost on those videos from people clicking over, but it's always hard to know how everyone feels about this & where exactly each person's line is for wanting their content shared etc. So I just again wanted to reinforce & make clearer what's in the sources & what I said in the shout out. As I had the videos listed in the sources already, I delivered the shout out in a way that I thought would make people more inclined to check out the videos rather than ""I used these as sources for XYZ go check the videos out''. So with all that being said, all Allison's videos, all the other Charmed videos I used to make this one & all the videos & articles I read & watched while researching & writing are all available in the Google link above.

*Second Channel - Coffee, Cults & Cats* (launching videos & lives very soon, late Sept/early Oct) https://www.youtube.com/@coffeecultsandcats
*TV Channel* https://www.youtube.com/@AshSilver
*Patreon* https://www.patreon.com/coffeeandcultsextra/
*Insta* https://www.instagram.com/theashsilver/ & https://www.instagram.com/ashsilverinvestigates 
*Ms Gloria's Insta - https://www.instagram.com/MsGloriaTheCat/
*Twitter* https://www.twitter.com/theashsilver/ & Facebook https://www.facebook.com/the.ash.silver/
Business Email - Ash.Silver2020@gmail.com

charmed charmed drama charmed reaction charmed reboot shannen doherty alyssa milano holly marie combs rose mcgowan house of halliwell charmed feud charmed is a mess shannen doherty alyssa milano alyssa milano shannen doherty charmed podcast shannen doherty interview rose mcgowan alyssa milano harvey weinstein charmed prue dies charmed piper charmed cast feud charmed cast 2024 coffee and cults julian mcmahon charmed cast drama charmed cast old Everything You DON'T Know About The Charmed Casts Feuds, Drama & CURSE

#charmed #shannendoherty #alyssamilano","charmed,charmed drama,charmed reaction,charmed reboot,shannen doherty,alyssa milano,holly marie combs,rose mcgowan,house of halliwell,charmed feud,shannen doherty alyssa milano,alyssa milano shannen doherty,charmed podcast,shannen doherty interview,rose mcgowan alyssa milano,harvey weinstein,charmed prue dies,charmed piper,charmed cast feud,charmed cast 2024,coffee and cults,charmed cast drama,charmed cast old,celebrity gossip,charmed tv series",24,356669,13079,2373,PT1H35M2S,hd,public
Î£tella - Charmed (Official Visualizer),O42VZQz_ygo,Sub Pop,2022-03-22T14:00:10Z,"""Charmed"" by Î£tella
Stream now: https://ffm.to/stellawithasigma_charmed

Î£tella: 
Bandcamp: https://stellawithasigma.bandcamp.com
Facebook: https://www.facebook.com/stellawithasigma
Instagram: https://www.instagram.com/stellawithasigma

Sub Pop Records: http://www.subpop.com
MegaMart: https://megamart.subpop.com
Twitter: https://twitter.com/subpop
Facebook: https://www.facebook.com/subpoprecords
Instagram: https://www.instagram.com/subpop
YouTube: http://www.youtube.com/user/subpoprecords
SoundCloud: http://soundcloud.com/subpop
Podcast: http://subpop.fm

Subscribe To Sub Pop's YouTube Channel 
http://www.youtube.com/user/subpoprecords

#Î£tella #StellaWithaSigma #Charmed #SubPop","sub pop,subpop,seattle,sub,pop,records,stella,Î£tella,2022,Stella with a sigma,stella with a sigma artist,stella with a sigma music,stella with a sigma sub pop,Î£tella sub pop,Î£tella music,music like khruangbin,artists like khruangbin,Î£tella band,indie music,sub pop new music,Î£tella artist,charmed Î£tella,charmed stella with a sigma,charmed song Î£tella,greek music,electronic pop,indie pop,new indie pop,best new artist,ones to watch,stella artist sub pop",10,338901,6605,229,PT2M39S,hd,public
Charmed Season 1 All Spells (Reboot),KCv2cZ51AFU,King Kai,2019-08-12T23:31:52Z,Hi thank you so much for watching this contains all spells cast in the first season of the New Charmed. I really hope you enjoyed like and subscribe.,,22,309359,3821,239,PT13M9S,hd,public
Charmed 7x20 Remaster - Leave My Family Alone,Vm-d6MtEhiA,der450,2020-06-21T04:24:43Z,Copyright to CBS,"Charmed,Charmed Season 7,Charmed Remaster,Charmed 7x20,Imaginary Friends,Charmed season 7 episode 20,Holly marie combs,Rose mcgowan,Alyssa Milano",24,306603,3607,417,PT4M28S,hd,public
Charmed,gfY46RNsKmM,Î£tella - Topic,2022-03-21T10:09:38Z,"Provided to YouTube by Sub Pop Records

Charmed Â· Î£tella Â· Redinho

Charmed

â„— 2022 Sub Pop Records

Released on: 2022-03-22

Producer: Tom Calvert
Mixer: Tom Calvert
Engineer: Tom Calvert
Music  Publisher: SUB POP PUBLISHING
Music  Publisher: WARP MUSIC PUBLISHING
Composer: Stella Chronopoulou
Lyricist: Stella Chronopoulou
Composer: Tom Calvert

Auto-generated by YouTube.","Î£tella,Redinho,Charmed",10,290649,6137,22,PT2M39S,hd,public
"Final Scene - Halliwell Manor | Charmed Series Finale 4x13 ""The End Is Never The End"" (HD)",G8P0JOp3UV8,BikoTheAnimator,2022-06-11T19:48:06Z,"Final Scene - Halliwell Manor | Charmed Series Finale 4x13 ""The End Is Never The End"" (HD). Season Finale. Season4 Episode 13. High quality.

Melonie Diaz as Mel Vera
Sarah Jeffery as Maggie Vera
Lucy Barrett as Kaela Danso
Lauren Gaw as Ishani
Kandyse McClure as Ishta
Nazneen Contractor as Inara
Shannen Doherty as Prue Halliwell
Holly Marie Combs as Piper Halliwell
Alyssa Milano as Phoebe Halliwell
Rose McGowan as Paige Matthews

TheCW
#charmed 
#charmedreboot 
#demonslayerdunamisgameplay","Charmed,Original Charmed,TheCW,Charmed 2018,Charmed Manor,Charmed Manor Easter Egg,Cameo,Easter Egg,Series Finale,Season Finale,Halliwell Manor",1,288415,2065,772,PT4M17S,hd,public
The Best of Piper's Pregnancy [MASHUP] | Charmed | TNT,qdbZbDNtaZI,TNT,2023-09-04T13:00:43Z,"Although Piper (Holly Marie Combs) wants a normal pregnancy, there are always surprises when it comes to carrying a magical child. What's your favorite moment from Piper's pregnancy? Let us know in the comments! 

#TNT #Charmed #PiperHalliwell #HollyMarieCombs

SUBSCRIBE: http://bit.ly/SubscribeTNT
Download the TNT App: http://bit.ly/1GcZDJb

About TNT:
The home of AEW, NBA on TNT, Rich & Shameless, Supernatural, The Lazarus Project, sports coverage and more.

Connect with TNT Online:
Visit the TNT WEBSITE: http://www.TNTDrama.com
Like TNT on FACEBOOK: https://www.Facebook.com/TNTDrama
Follow TNT on TWITTER: https://Twitter.com/TNTDrama
Follow TNT on INSTAGRAM: https://Instagram.com/TNTDrama

The Best of Piper's Pregnancy [MASHUP] | Charmed | TNT
https://youtu.be/qdbZbDNtaZI

TNT
http://www.youtube.com/user/TNTWeKnowDrama","TNT,TNT Drama,TNT Network,charmed series tnt,charmed tnt,charmed on tnt,charmed tnt show,tnt shows,charmed favorite moments,The Best of Piper,Piper Halliwell,Holly Marie Combs,Piper,Power of Three,the Halliwells,Halliwell,charmed best moments,best moments,pregnancy,magical child,favorite moment,Piper's Pregnancy moments,Phoebe Halliwell,Alyssa Milano,Paige Matthews,Rose McGowan,charmed mashup,charmed compilation,Piper's Pregnancy,compilation",24,279495,3157,75,PT4M50S,hd,public
Charmed 8x22 - Forever Charmed (Vanquishing Christie),3rcYJ0G7xE4,miyosk,2008-09-01T11:36:56Z,"It's Charmed finale! The last episode of Charmed... The Charmed ones and Billie find Christie and Christie throws fireball at Billie, but Billie orbs it back to Christie and she dies. Then Billie is very sad and she cries.","charmed,8x22,season,episode,22,forever,ones,last,finale,piper,phoebe,paige,billie,christie,dead",1,275311,1435,303,PT1M16S,sd,public
